# Time-averaged data for fix 4
# TimeStep Number-of-rows
# Row c_rdf[1] c_rdf[2] c_rdf[3]
35100 100
73 5.8 1.13722 40.311
74 5.88 1.10383 41.9725
75 5.96 1.05694 43.607
76 6.04 1.05777 45.287
77 6.12 1.03153 46.969
78 6.2 1.0726 48.764
79 6.28 1.0702 50.6015
80 6.36 1.06191 52.4715
81 6.44 1.06698 54.398
82 6.52 1.01097 56.269
83 6.6 1.03354 58.229
84 6.68 1.01099 60.193
85 6.76 1.02867 62.2395
86 6.84 0.997633 64.2715
87 6.92 1.01235 66.382
88 7 1.01935 68.5565
89 7.08 1.02142 70.7855
90 7.16 1.00947 73.0385
91 7.24 1.00021 75.321
92 7.32 1.02327 77.708
93 7.4 1.07425 80.269
94 7.48 1.05755 82.845
95 7.56 1.04996 85.4575
96 7.64 1.07216 88.182
97 7.72 1.06682 90.95
98 7.8 1.08337 93.8195
99 7.88 1.11105 96.823
100 7.96 1.12382 99.923
40200 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00708839 0.001
24 1.88 0.00974707 0.0025
25 1.96 0.023914 0.0065
26 2.04 0.0275942 0.0115
27 2.12 0.0970944 0.0305
28 2.2 0.154225 0.063
29 2.28 0.220912 0.113
30 2.36 0.298976 0.1855
31 2.44 0.422435 0.295
32 2.52 0.770382 0.508
33 2.6 2.07599 1.119
34 2.68 2.50234 1.9015
35 2.76 3.83533 3.1735
36 2.84 3.64794 4.4545
37 2.92 2.59955 5.4195
38 3 1.84261 6.1415
39 3.08 1.65734 6.826
40 3.16 1.38702 7.429
41 3.24 1.3697 8.055
42 3.32 1.14403 8.604
43 3.4 0.882204 9.048
44 3.48 0.935995 9.5415
45 3.56 0.906183 10.0415
46 3.64 0.935266 10.581
47 3.72 0.847339 11.0915
48 3.8 0.760342 11.5695
49 3.88 0.727786 12.0465
50 3.96 0.848814 12.626
51 4.04 0.877452 13.2495
52 4.12 0.856564 13.8825
53 4.2 0.888049 14.5645
54 4.28 0.921619 15.2995
55 4.36 0.913483 16.0555
56 4.44 0.933877 16.857
57 4.52 1.00117 17.7475
58 4.6 1.04644 18.7115
59 4.68 1.04348 19.7065
60 4.76 1.12883 20.82
61 4.84 1.07565 21.917
62 4.92 1.15055 23.1295
63 5 1.22336 24.461
64 5.08 1.19671 25.8055
65 5.16 1.23365 27.2355
66 5.24 1.24646 28.7255
67 5.32 1.28271 30.306
68 5.4 1.28949 31.943
69 5.48 1.25211 33.58
70 5.56 1.22823 35.233
71 5.64 1.19869 36.893
72 5.72 1.19383 38.5935
73 5.8 1.11947 40.233
74 5.88 1.10881 41.902
75 5.96 1.05629 43.5355
76 6.04 1.05998 45.219
77 6.12 1.04533 46.9235
78 6.2 1.07977 48.7305
79 6.28 1.06176 50.5535
80 6.36 1.06588 52.4305
81 6.44 1.0847 54.389
82 6.52 1.00827 56.255
83 6.6 0.999 58.1495
84 6.68 1.02129 60.1335
85 6.76 1.00128 62.1255
86 6.84 1.0185 64.2
87 6.92 1.02578 66.3385
88 7 1.02638 68.528
89 7.08 1.02188 70.758
90 7.16 1.0032 72.997
91 7.24 0.994956 75.2675
92 7.32 1.02648 77.662
93 7.4 1.07278 80.2195
94 7.48 1.04647 82.7685
95 7.56 1.06141 85.4095
96 7.64 1.07708 88.1465
97 7.72 1.09149 90.9785
98 7.8 1.0828 93.8465
99 7.88 1.10125 96.8235
100 7.96 1.12346 99.9225
40300 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0.00388149 0.0005
23 1.8 0.0106326 0.002
24 1.88 0.00974707 0.0035
25 1.96 0.0269032 0.008
26 2.04 0.052429 0.0175
27 2.12 0.102205 0.0375
28 2.2 0.139989 0.067
29 2.28 0.172312 0.106
30 2.36 0.288667 0.176
31 2.44 0.432079 0.288
32 2.52 0.707088 0.4835
33 2.6 2.11506 1.106
34 2.68 2.47836 1.881
35 2.76 3.83533 3.153
36 2.84 3.67215 4.4425
37 2.92 2.69653 5.4435
38 3 1.90896 6.1915
39 3.08 1.52659 6.822
40 3.16 1.48938 7.4695
41 3.24 1.33032 8.0775
42 3.32 1.12736 8.6185
43 3.4 0.922937 9.083
44 3.48 0.894269 9.5545
45 3.56 0.956929 10.0825
46 3.64 0.900595 10.602
47 3.72 0.876386 11.13
48 3.8 0.706259 11.574
49 3.88 0.765167 12.0755
50 3.96 0.858334 12.6615
51 4.04 0.818346 13.243
52 4.12 0.85927 13.878
53 4.2 0.841172 14.524
54 4.28 0.919111 15.257
55 4.36 0.93765 16.033
56 4.44 0.976988 16.8715
57 4.52 1.00904 17.769
58 4.6 1.03884 18.726
59 4.68 1.05449 19.7315
60 4.76 1.0893 20.806
61 4.84 1.14379 21.9725
62 4.92 1.18139 23.2175
63 5 1.19764 24.521
64 5.08 1.16778 25.833
65 5.16 1.1944 27.2175
66 5.24 1.25441 28.717
67 5.32 1.26729 30.2785
68 5.4 1.29737 31.9255
69 5.48 1.27659 33.5945
70 5.56 1.23752 35.26
71 5.64 1.22396 36.955
72 5.72 1.16118 38.609
73 5.8 1.14405 40.2845
74 5.88 1.09752 41.9365
75 5.96 1.07311 43.596
76 6.04 1.05022 45.264
77 6.12 1.07783 47.0215
78 6.2 1.049 48.777
79 6.28 1.04079 50.564
80 6.36 1.08206 52.4695
81 6.44 1.07418 54.409
82 6.52 1.01583 56.289
83 6.6 0.992936 58.172
84 6.68 0.994262 60.1035
85 6.76 1.03747 62.1675
86 6.84 1.01064 64.226
87 6.92 1.01667 66.3455
88 7 1.02826 68.539
89 7.08 1.02783 70.782
90 7.16 0.999168 73.012
91 7.24 1.01117 75.3195
92 7.32 1.02648 77.714
93 7.4 1.04866 80.214
94 7.48 1.07151 82.824
95 7.56 1.05639 85.4525
96 7.64 1.0881 88.2175
97 7.72 1.09515 91.059
98 7.8 1.08111 93.9225
99 7.88 1.11679 96.9415
100 7.96 1.12563 100.047
40400 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0.00776299 0.001
23 1.8 0.0106326 0.0025
24 1.88 0.00974707 0.004
25 1.96 0.0358709 0.01
26 2.04 0.0772638 0.024
27 2.12 0.132866 0.05
28 2.2 0.244387 0.1015
29 2.28 0.254049 0.159
30 2.36 0.284543 0.228
31 2.44 0.489947 0.355
32 2.52 0.853569 0.591
33 2.6 1.99104 1.177
34 2.68 2.30567 1.898
35 2.76 3.80518 3.16
36 2.84 3.67072 4.449
37 2.92 2.62514 5.4235
38 3 1.8962 6.1665
39 3.08 1.62586 6.838
40 3.16 1.42958 7.4595
41 3.24 1.31172 8.059
42 3.32 1.10027 8.587
43 3.4 0.971617 9.076
44 3.48 0.93315 9.568
45 3.56 0.907089 10.0685
46 3.64 0.920531 10.5995
47 3.72 0.848999 11.111
48 3.8 0.768295 11.594
49 3.88 0.756775 12.09
50 3.96 0.862729 12.679
51 4.04 0.838752 13.275
52 4.12 0.905955 13.9445
53 4.2 0.844427 14.593
54 4.28 0.932904 15.337
55 4.36 0.909859 16.09
56 4.44 1.00087 16.949
57 4.52 0.991056 17.8305
58 4.6 1.02039 18.7705
59 4.68 1.03719 19.7595
60 4.76 1.12833 20.8725
61 4.84 1.1183 22.013
62 4.92 1.18044 23.257
63 5 1.17788 24.539
64 5.08 1.18781 25.8735
65 5.16 1.19871 27.263
66 5.24 1.29164 28.807
67 5.32 1.26647 30.3675
68 5.4 1.26704 31.976
69 5.48 1.26588 33.631
70 5.56 1.24495 35.3065
71 5.64 1.20627 36.977
72 5.72 1.20787 38.6975
73 5.8 1.12903 40.351
74 5.88 1.11214 42.025
75 5.96 1.07052 43.6805
76 6.04 1.04959 45.3475
77 6.12 1.04379 47.0495
78 6.2 1.04691 48.8015
79 6.28 1.0274 50.5655
80 6.36 1.05935 52.431
81 6.44 1.11627 54.4465
82 6.52 1.01934 56.333
83 6.6 1.00638 58.2415
84 6.68 1.00353 60.191
85 6.76 1.02968 62.2395
86 6.84 1.00303 64.2825
87 6.92 1.01595 66.4005
88 7 1.02333 68.5835
89 7.08 1.02921 70.8295
90 7.16 1.01978 73.1055
91 7.24 1.01336 75.418
92 7.32 1.04042 77.845
93 7.4 1.06523 80.3845
94 7.48 1.0594 82.965
95 7.56 1.07769 85.6465
96 7.64 1.05445 88.326
97 7.72 1.09361 91.1635
98 7.8 1.09753 94.0705
99 7.88 1.08793 97.0115
100 7.96 1.11856 100.097
40500 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.0106326 0.0015
24 1.88 0.0194941 0.0045
25 1.96 0.00896774 0.006
26 2.04 0.0413913 0.0135
27 2.12 0.150752 0.043
28 2.2 0.170834 0.079
29 2.28 0.231958 0.1315
30 2.36 0.350524 0.2165
31 2.44 0.493805 0.3445
32 2.52 0.808359 0.568
33 2.6 2.01313 1.1605
34 2.68 2.42879 1.92
35 2.76 3.88056 3.207
36 2.84 3.56963 4.4605
37 2.92 2.54972 5.407
38 3 1.85664 6.1345
39 3.08 1.68155 6.829
40 3.16 1.37437 7.4265
41 3.24 1.34454 8.041
42 3.32 1.0909 8.5645
43 3.4 0.931878 9.0335
44 3.48 0.957807 9.5385
45 3.56 0.962366 10.0695
46 3.64 0.977739 10.6335
47 3.72 0.83987 11.1395
48 3.8 0.737277 11.603
49 3.88 0.785765 12.118
50 3.96 0.834166 12.6875
51 4.04 0.833826 13.28
52 4.12 0.847768 13.9065
53 4.2 0.897814 14.596
54 4.28 0.914722 15.3255
55 4.36 0.922546 16.089
56 4.44 0.942616 16.898
57 4.52 0.975316 17.7655
58 4.6 1.02147 18.7065
59 4.68 1.03142 19.69
60 4.76 1.10501 20.78
61 4.84 1.16537 21.9685
62 4.92 1.20132 23.2345
63 5 1.1935 24.5335
64 5.08 1.14508 25.82
65 5.16 1.2371 27.254
66 5.24 1.26445 28.7655
67 5.32 1.26039 30.3185
68 5.4 1.28594 31.951
69 5.48 1.27391 33.6165
70 5.56 1.2665 35.321
71 5.64 1.18425 36.961
72 5.72 1.18856 38.654
73 5.8 1.1263 40.3035
74 5.88 1.09453 41.951
75 5.96 1.04627 43.569
76 6.04 1.06407 45.259
77 6.12 1.05575 46.9805
78 6.2 1.06334 48.76
79 6.28 1.05914 50.5785
80 6.36 1.06588 52.4555
81 6.44 1.09356 54.43
82 6.52 1.01718 56.3125
83 6.6 0.991354 58.1925
84 6.68 0.99838 60.132
85 6.76 1.03747 62.196
86 6.84 1.0509 64.3365
87 6.92 1.01859 66.46
88 7 1.02146 68.639
89 7.08 1.01798 70.8605
90 7.16 0.987966 73.0655
91 7.24 1.01884 75.3905
92 7.32 1.06378 77.872
93 7.4 1.03776 80.346
94 7.48 1.05263 82.91
95 7.56 1.04916 85.5205
96 7.64 1.06803 88.2345
97 7.72 1.07183 91.0155
98 7.8 1.07733 93.869
99 7.88 1.11494 96.883
100 7.96 1.10551 99.9325
40600 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00354419 0.0005
24 1.88 0 0.0005
25 1.96 0.0269032 0.005
26 2.04 0.0855421 0.0205
27 2.12 0.137976 0.0475
28 2.2 0.199306 0.0895
29 2.28 0.254049 0.147
30 2.36 0.356709 0.2335
31 2.44 0.426293 0.344
32 2.52 0.77219 0.5575
33 2.6 2.03691 1.157
34 2.68 2.44318 1.921
35 2.76 3.89413 3.2125
36 2.84 3.54257 4.4565
37 2.92 2.57127 5.411
38 3 1.92938 6.167
39 3.08 1.61981 6.836
40 3.16 1.42383 7.455
41 3.24 1.28109 8.0405
42 3.32 1.10027 8.5685
43 3.4 0.916976 9.03
44 3.48 0.970135 9.5415
45 3.56 0.948773 10.065
46 3.64 0.904929 10.587
47 3.72 0.816632 11.079
48 3.8 0.783406 11.5715
49 3.88 0.785765 12.0865
50 3.96 0.842955 12.662
51 4.04 0.869712 13.28
52 4.12 0.876861 13.928
53 4.2 0.874376 14.5995
54 4.28 0.898421 15.316
55 4.36 0.926775 16.083
56 4.44 0.917565 16.8705
57 4.52 0.99218 17.753
58 4.6 1.04427 18.715
59 4.68 1.06813 19.7335
60 4.76 1.10298 20.8215
61 4.84 1.1183 21.962
62 4.92 1.15672 23.181
63 5 1.19948 24.4865
64 5.08 1.16155 25.7915
65 5.16 1.23279 27.2205
66 5.24 1.23893 28.7015
67 5.32 1.30218 30.306
68 5.4 1.28397 31.936
69 5.48 1.27774 33.6065
70 5.56 1.25275 35.2925
71 5.64 1.1875 36.937
72 5.72 1.17171 38.606
73 5.8 1.12766 40.2575
74 5.88 1.0746 41.875
75 5.96 1.10641 43.586
76 6.04 1.04424 45.2445
77 6.12 1.04134 46.9425
78 6.2 1.06633 48.727
79 6.28 1.06234 50.551
80 6.36 1.10137 52.4905
81 6.44 1.07667 54.4345
82 6.52 0.99935 56.284
83 6.6 0.987399 58.1565
84 6.68 1.03621 60.1695
85 6.76 1.03144 62.2215
86 6.84 1.02709 64.3135
87 6.92 1.02243 66.445
88 7 1.01888 68.6185
89 7.08 1.01775 70.8395
90 7.16 1.00701 73.087
91 7.24 1.02103 75.417
92 7.32 1.01512 77.785
93 7.4 1.04363 80.273
94 7.48 1.03785 82.801
95 7.56 1.05217 85.419
96 7.64 1.06173 88.117
97 7.72 1.0568 90.859
98 7.8 1.10149 93.7765
99 7.88 1.1007 96.752
100 7.96 1.12182 99.8465
40700 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0.00426934 0.0005
22 1.72 0.00776299 0.0015
23 1.8 0 0.0015
24 1.88 0 0.0015
25 1.96 0.023914 0.0055
26 2.04 0.0441507 0.0135
27 2.12 0.137976 0.0405
28 2.2 0.258623 0.095
29 2.28 0.307068 0.1645
30 2.36 0.4763 0.28
31 2.44 0.59218 0.4335
32 2.52 0.853569 0.6695
33 2.6 1.93668 1.2395
34 2.68 2.38882 1.9865
35 2.76 3.60467 3.182
36 2.84 3.52976 4.4215
37 2.92 2.5807 5.3795
38 3 1.86047 6.1085
39 3.08 1.60649 6.772
40 3.16 1.48938 7.4195
41 3.24 1.25483 7.993
42 3.32 1.13049 8.5355
43 3.4 0.965656 9.0215
44 3.48 0.962548 9.529
45 3.56 0.964178 10.061
46 3.64 0.901461 10.581
47 3.72 0.844849 11.09
48 3.8 0.804085 11.5955
49 3.88 0.770507 12.1005
50 3.96 0.820984 12.661
51 4.04 0.899266 13.3
52 4.12 0.866713 13.9405
53 4.2 0.878934 14.6155
54 4.28 0.914722 15.345
55 4.36 0.92315 16.109
56 4.44 0.966502 16.9385
57 4.52 0.980937 17.811
58 4.6 1.00519 18.737
59 4.68 1.09539 19.7815
60 4.76 1.09893 20.8655
61 4.84 1.11487 22.0025
62 4.92 1.15719 23.222
63 5 1.17788 24.504
64 5.08 1.14108 25.786
65 5.16 1.20906 27.1875
66 5.24 1.26947 28.705
67 5.32 1.31071 30.32
68 5.4 1.26704 31.9285
69 5.48 1.24714 33.559
70 5.56 1.24272 35.2315
71 5.64 1.20374 36.8985
72 5.72 1.15978 38.5505
73 5.8 1.14234 40.2235
74 5.88 1.11247 41.898
75 5.96 1.09703 43.5945
76 6.04 1.06974 45.2935
77 6.12 1.05698 47.017
78 6.2 1.05079 48.7755
79 6.28 1.05593 50.5885
80 6.36 1.08348 52.4965
81 6.44 1.09079 54.466
82 6.52 1.01826 56.3505
83 6.6 0.984235 58.217
84 6.68 1.01254 60.184
85 6.76 1.0332 62.2395
86 6.84 1.0239 64.325
87 6.92 1.00036 66.4105
88 7 1.01841 68.583
89 7.08 1.02165 70.8125
90 7.16 1.0433 73.141
91 7.24 1.00766 75.4405
92 7.32 1.03377 77.852
93 7.4 1.04908 80.353
94 7.48 1.06659 82.951
95 7.56 1.02062 85.4905
96 7.64 1.05839 88.18
97 7.72 1.08474 90.9945
98 7.8 1.09659 93.899
99 7.88 1.11013 96.9
100 7.96 1.12001 99.9895
40800 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0.00708839 0.001
24 1.88 0.00974707 0.0025
25 1.96 0.0358709 0.0085
26 2.04 0.0938203 0.0255
27 2.12 0.140531 0.053
28 2.2 0.339295 0.1245
29 2.28 0.337996 0.201
30 2.36 0.468052 0.3145
31 2.44 0.597967 0.4695
32 2.52 1.0326 0.755
33 2.6 1.96556 1.3335
34 2.68 2.45118 2.1
35 2.76 3.56848 3.2835
36 2.84 3.22078 4.4145
37 2.92 2.55376 5.3625
38 3 1.81964 6.0755
39 3.08 1.73482 6.792
40 3.16 1.43188 7.4145
41 3.24 1.2614 7.991
42 3.32 1.09194 8.515
43 3.4 0.952741 8.9945
44 3.48 0.966341 9.504
45 3.56 0.941524 10.0235
46 3.64 0.91793 10.553
47 3.72 0.862277 11.0725
48 3.8 0.796132 11.573
49 3.88 0.824671 12.1135
50 3.96 0.851011 12.6945
51 4.04 0.914042 13.344
52 4.12 0.875508 13.991
53 4.2 0.872423 14.661
54 4.28 0.904064 15.382
55 4.36 0.953358 16.171
56 4.44 0.961259 16.996
57 4.52 1.0186 17.902
58 4.6 1.03667 18.857
59 4.68 1.06341 19.871
60 4.76 1.09538 20.9515
61 4.84 1.1433 22.1175
62 4.92 1.17427 23.355
63 5 1.16594 24.624
64 5.08 1.17179 25.9405
65 5.16 1.22589 27.3615
66 5.24 1.25985 28.8675
67 5.32 1.23604 30.3905
68 5.4 1.26428 31.9955
69 5.48 1.27468 33.662
70 5.56 1.25238 35.3475
71 5.64 1.19761 37.006
72 5.72 1.17136 38.6745
73 5.8 1.14132 40.346
74 5.88 1.08888 41.985
75 5.96 1.0786 43.653
76 6.04 1.07918 45.367
77 6.12 1.03551 47.0555
78 6.2 1.07201 48.8495
79 6.28 1.06147 50.672
80 6.36 1.05367 52.5275
81 6.44 1.06809 54.456
82 6.52 1.04069 56.382
83 6.6 1.02721 58.33
84 6.68 1.00945 60.291
85 6.76 1.0141 62.3085
86 6.84 1.01653 64.379
87 6.92 1.03466 66.536
88 7 1.03833 68.751
89 7.08 1.01271 70.961
90 7.16 1.02112 73.24
91 7.24 1.02892 75.588
92 7.32 1.03613 78.005
93 7.4 1.04845 80.5045
94 7.48 1.04154 83.0415
95 7.56 1.05177 85.6585
96 7.64 1.0639 88.362
97 7.72 1.08648 91.181
98 7.8 1.10225 94.1005
99 7.88 1.10199 97.0795
100 7.96 1.12364 100.179
40900 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0.00471834 0.0005
21 1.64 0 0.0005
22 1.72 0 0.0005
23 1.8 0 0.0005
24 1.88 0.0129961 0.0025
25 1.96 0.0179355 0.0055
26 2.04 0.0689855 0.018
27 2.12 0.122646 0.042
28 2.2 0.213542 0.087
29 2.28 0.298232 0.1545
30 2.36 0.445371 0.2625
31 2.44 0.669337 0.436
32 2.52 0.956648 0.7005
33 2.6 2.16433 1.3375
34 2.68 2.63665 2.162
35 2.76 3.39059 3.2865
36 2.84 3.20512 4.412
37 2.92 2.57396 5.3675
38 3 1.93321 6.125
39 3.08 1.60165 6.7865
40 3.16 1.41118 7.4
41 3.24 1.27015 7.9805
42 3.32 1.12841 8.522
43 3.4 0.97261 9.0115
44 3.48 0.974876 9.5255
45 3.56 0.936993 10.0425
46 3.64 0.896261 10.5595
47 3.72 0.873066 11.0855
48 3.8 0.818401 11.6
49 3.88 0.830774 12.1445
50 3.96 0.822448 12.706
51 4.04 0.874638 13.3275
52 4.12 0.853181 13.958
53 4.2 0.876981 14.6315
54 4.28 0.885882 15.338
55 4.36 0.928587 16.1065
56 4.44 0.969415 16.9385
57 4.52 1.02141 17.847
58 4.6 1.05078 18.815
59 4.68 1.05292 19.819
60 4.76 1.12022 20.924
61 4.84 1.08496 22.0305
62 4.92 1.19562 23.2905
63 5 1.17099 24.565
64 5.08 1.20694 25.921
65 5.16 1.26816 27.391
66 5.24 1.27365 28.9135
67 5.32 1.26201 30.4685
68 5.4 1.24577 32.05
69 5.48 1.24026 33.6715
70 5.56 1.25684 35.363
71 5.64 1.20086 37.026
72 5.72 1.17557 38.7005
73 5.8 1.11469 40.333
74 5.88 1.12011 42.019
75 5.96 1.07278 43.678
76 6.04 1.08674 45.404
77 6.12 1.07998 47.165
78 6.2 1.05259 48.9265
79 6.28 1.0437 50.7185
80 6.36 1.0602 52.5855
81 6.44 1.04981 54.481
82 6.52 1.04798 56.4205
83 6.6 0.995836 58.309
84 6.68 1.02129 60.293
85 6.76 1.03772 62.3575
86 6.84 0.998123 64.3905
87 6.92 1.00588 66.4875
88 7 1.03529 68.696
89 7.08 1.01386 70.9085
90 7.16 1.03479 73.218
91 7.24 1.04141 75.5945
92 7.32 1.03056 77.9985
93 7.4 1.02958 80.453
94 7.48 1.06063 83.0365
95 7.56 1.08191 85.7285
96 7.64 1.06193 88.427
97 7.72 1.0884 91.251
98 7.8 1.09054 94.1395
99 7.88 1.12271 97.1745
100 7.96 1.13179 100.296
41000 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0 0
23 1.8 0 0
24 1.88 0.00649805 0.001
25 1.96 0.011957 0.003
26 2.04 0.0275942 0.008
27 2.12 0.125201 0.0325
28 2.2 0.196933 0.074
29 2.28 0.267304 0.1345
30 2.36 0.294852 0.206
31 2.44 0.555531 0.35
32 2.52 0.898779 0.5985
33 2.6 2.17792 1.2395
34 2.68 2.72459 2.0915
35 2.76 3.67552 3.3105
36 2.84 3.14532 4.415
37 2.92 2.61302 5.385
38 3 1.91534 6.1355
39 3.08 1.64644 6.8155
40 3.16 1.47673 7.4575
41 3.24 1.30844 8.0555
42 3.32 1.06693 8.5675
43 3.4 0.999434 9.0705
44 3.48 0.922719 9.557
45 3.56 0.903464 10.0555
46 3.64 0.930065 10.592
47 3.72 0.829911 11.092
48 3.8 0.788974 11.588
49 3.88 0.806362 12.1165
50 3.96 0.815125 12.673
51 4.04 0.887304 13.3035
52 4.12 0.832206 13.9185
53 4.2 0.876981 14.592
54 4.28 0.891525 15.303
55 4.36 0.938254 16.0795
56 4.44 0.974076 16.9155
57 4.52 0.999488 17.8045
58 4.6 1.03396 18.757
59 4.68 1.06079 19.7685
60 4.76 1.12833 20.8815
61 4.84 1.13252 22.0365
62 4.92 1.20464 23.306
63 5 1.17926 24.5895
64 5.08 1.18736 25.9235
65 5.16 1.2453 27.367
66 5.24 1.26989 28.885
67 5.32 1.29975 30.4865
68 5.4 1.27137 32.1005
69 5.48 1.26282 33.7515
70 5.56 1.24421 35.426
71 5.64 1.15861 37.0305
72 5.72 1.17487 38.704
73 5.8 1.14405 40.3795
74 5.88 1.07327 41.995
75 5.96 1.13033 43.743
76 6.04 1.05274 45.415
77 6.12 1.07323 47.165
78 6.2 1.05438 48.9295
79 6.28 1.05885 50.7475
80 6.36 1.06077 52.6155
81 6.44 1.05286 54.5165
82 6.52 1.00881 56.3835
83 6.6 1.00164 58.283
84 6.68 0.994519 60.215
85 6.76 1.00429 62.213
86 6.84 1.03274 64.3165
87 6.92 1.02387 66.451
88 7 1.02521 68.638
89 7.08 1.03173 70.8895
90 7.16 1.03232 73.1935
91 7.24 1.05806 75.608
92 7.32 1.0312 78.0135
93 7.4 1.05202 80.5215
94 7.48 1.0631 83.111
95 7.56 1.06262 85.755
96 7.64 1.09085 88.527
97 7.72 1.08416 91.34
98 7.8 1.0913 94.2305
99 7.88 1.11364 97.241
100 7.96 1.13052 100.36
41100 100
1 0.04 0 0
2 0.12 0 0
3 0.2 0 0
4 0.28 0 0
5 0.36 0 0
6 0.44 0 0
7 0.52 0 0
8 0.6 0 0
9 0.68 0 0
10 0.76 0 0
11 0.84 0 0
12 0.92 0 0
13 1 0 0
14 1.08 0 0
15 1.16 0 0
16 1.24 0 0
17 1.32 0 0
18 1.4 0 0
19 1.48 0 0
20 1.56 0 0
21 1.64 0 0
22 1.72 0.00388149 0.0005
23 1.8 0 0.0005
24 1.88 0.00324902 0.001
25 1.96 0.0179355 0.004
26 2.04 0.0469102 0.0125
27 2.12 0.0740984 0.027
28 2.2 0.128125 0.054
29 2.28 0.209867 0.1015
30 2.36 0.327843 0.181
31 2.44 0.464871 0.3015
32 2.52 0.866228 0.541
33 2.6 2.17112 1.18
34 2.68 2.82213 2.0625
35 2.76 3.57904 3.2495
36 2.84 3.4543 4.4625
37 2.92 2.56319 5.414
38 3 1.95745 6.181
39 3.08 1.64644 6.861
40 3.16 1.45143 7.492
41 3.24 1.25811 8.067
42 3.32 1.08985 8.59
43 3.4 0.984532 9.0855
44 3.48 0.914184 9.5675
45 3.56 0.946055 10.0895
46 3.64 0.908396 10.6135
47 3.72 0.824101 11.11
